gene symbol,10.5,11.5,12.5,13.5,14.5,15.5,16.5,p0
4930503E14Rik,0,0,0,0.0120615,0,0,0.019047,0.0126485
4930503L19Rik,41.859898,39.9651195,32.6434965,23.892849,21.3102585,18.0125655,19.688658,7.121985
4930505A04Rik,0.076234,0,0.031292,0.071174,0.0351115,0.1375095,0.127398,0.097869
4930519G04Rik,0.037979,0,0.026715,0,0,0.0125395,0,0
4930522L14Rik,9.5706365,8.6109495,5.704759,5.805669,5.1415325,4.003233,3.8423085,3.9132965
4930523C07Rik,1.9573835,1.5109395,1.863987,0.9077415,0.7068035,1.7785925,0.99978,2.374478
4930524B15Rik,0.0370865,0.0829455,0.0919735,0.1247805,0.1289035,0.078458,0.087936,0.2064105
4930544D05Rik,0,0,0,0.052338,0,0.0469765,0,0
4930550C14Rik,0.2309345,0.0607445,0.105048,0.064716,0.242431,0.0669725,0.152618,0.24884
4930556J24Rik,0.224768,0.120907,0.1526705,0.071221,0,0.025338,0.1267045,0.029045
4930558K02Rik,0,0.0957975,0.0140805,0.052255,0.108253,0.090241,0.0998495,0.1987035
4930562C15Rik,0.135716,0.091861,0.287267,0.2085395,0.061698,0.3197455,0.240833,0.0887705
4930563E22Rik,3.628834,4.7291865,5.015189,5.547073,3.6833975,7.164645,7.064743,3.798131
4930579F01Rik,0.008619,0.049082,0.0221345,0,0,0,0.0122875,0.029098
4930579G24Rik,16.627271,13.765384,12.205044,8.6556045,6.326279,6.271349,6.3682975,2.379752
4930583I09Rik,0.032926,0,0,0,0,0,0,0
4930590J08Rik,0.1994045,0.32579,0.4759145,0.464411,0.335724,0.4842515,0.35357,0.1394385
4930595M18Rik,0,0,0,0,0,0,0,0.005205
4931406B18Rik,0.0074745,0.017705,0,0.006376,0.00336,0.009162,0.0154455,0.002724
4931406C07Rik,3.0990115,3.421251,4.758141,5.1980555,4.5064605,6.937181,7.365417,5.6341675
4931414P19Rik,5.816389,5.247375,5.653167,4.8142015,4.5071795,4.555091,4.736465,1.3920415
4931428L18Rik,0,0,0,0,0,0,0.1142545,0
4931429L15Rik,0.0517375,0.5857945,0.0177535,0.0063715,0.017814,0.0134305,0.0097835,0.0066385
4932415D10Rik,0,0,0.003664,0.007596,0,0,0,0.003247
4932438H23Rik,0.0923995,0.061575,0.1141305,0.578846,0.5313315,0.465806,0.2137775,0.207077
4933402J07Rik,0,0,0,0,0.0110145,0,0,0
4933402N22Rik,0,0,0,0,0,0,0,0.0117855
4933403O08Rik,0.053558,0.134868,0.0849615,0.063189,0.0866725,0.0406115,0.092111,0.017898
4933405L10Rik,0.104821,0.144089,0.174432,0.1393025,0.1679855,0.0815145,0.1917195,0.176068
4933405O20Rik,0,0,0.017964,0,0,0,0,0
4933407L21Rik,0.2601535,0.4637515,1.6600355,2.051296,2.3133405,2.361379,2.4369785,3.725159
4933411K16Rik,0.0493885,0.0459695,0.0943945,0.012282,0,0,0.0364725,0
4933414I15Rik,0,0,0,0.0064795,0,0,0,0
4933416I08Rik,0,0,0.099971,0.022972,0,0.1056685,0,0.130394
4933424G06Rik,0.058536,0.0919565,0.1748945,0.3268525,0.272208,0.2574795,0.135816,0.3198115
4933427D14Rik,11.6455205,13.192177,15.946206,19.935493,9.026548,15.0328075,14.0076325,7.160279
4933427D14Rik,11.6455205,13.192177,15.946206,19.935493,9.026548,15.0328075,14.0076325,7.160279
4933428M09Rik,0.0514635,0,0,0,0,0,0,0
4933430I17Rik,0.9527585,0.908363,0.906872,0.562448,0.5877095,0.3902995,0.378605,0.3576025
4933434E20Rik,145.1951555,126.9722955,127.569234,127.0507105,135.2659995,126.6146555,139.0977475,117.060778
5031410I06Rik,0.013999,0.0405305,0,0,0.0086565,0,0,0.0930855
5031439G07Rik,6.57744,15.652138,8.127467,7.116266,8.024081,13.5732205,13.179733,17.4543695
5430401F13Rik,0,0,0,0,0,0,0,0.039857
5430403G16Rik,1.5821325,1.257514,1.3955585,1.0261355,0.784372,0.9266715,1.007591,0.3224375
5730409E04Rik,0.6123895,0.9174985,1.105494,1.100967,2.015332,2.5476095,2.1937205,7.3130655
5730455P16Rik,26.2222,21.5090785,26.0863375,24.9484915,20.5409755,27.390619,31.3258645,28.9596775
5730480H06Rik,20.7892,22.640396,18.6972725,14.7474675,13.364867,14.180188,12.742905,9.0445155
5730507C01Rik,2.2627365,1.891743,1.139221,0.7348525,0.861323,0.9962125,0.963299,0.3923205
5730522E02Rik,4.0409405,6.089695,8.7583175,13.2825085,12.1068265,18.899909,21.847561,11.8800155
6030458C11Rik,34.017317,26.1077865,24.199892,21.3028255,9.160083,19.968251,21.6564535,10.867758
6030468B19Rik,1.976034,0.872916,0.039593,0.074036,0.029076,0.0824295,0.0436515,0
6030498E09Rik,0,0,0.0396415,0.0343155,0.078438,0.078375,0.10411,0.0646265
6330403K07Rik,73.9563635,67.232822,217.6032945,253.394534,211.9976815,386.5156105,410.665811,375.290801
6330411D24Rik,0.0192285,0.012522,0.025341,0.0305835,0.018907,0.0312825,0.9345145,0.062061
6430548M08Rik,1.8318765,5.7356555,6.629032,7.18232,13.3773215,13.0413305,14.5414325,16.6839425
6430550D23Rik,1.1520675,0.851552,0.7058765,0.7757025,0.626409,1.0408075,1.148069,0.7714725
6430571L13Rik,0.852577,0.8864905,1.705233,1.7528235,1.2947785,2.4213755,2.5582815,2.7776215
6720489N17Rik,12.11971,9.8238575,7.777376,7.6718785,5.547567,5.4479365,5.901211,2.464092
6820408C15Rik,0.6079345,0.4152135,0.964295,1.342816,1.4888475,1.905555,1.124976,3.697611
7420426K07Rik,0.010943,0,0,0,0,0,0,0
7530416G11Rik,0.0145985,0,0.01221,0.0531095,0.0349135,0.0420835,0.0445985,0
8030462N17Rik,8.644674,7.710226,8.346199,7.392469,6.3471845,7.1624075,7.167656,4.648932
8030474K03Rik,0.067879,0.0196955,0.038604,0,0.01477,0.0156925,0.081876,0.011212
9030025P20Rik,9.912478,9.430636,10.2977115,9.6947405,5.1058545,6.7139,5.48794,4.1293245
9030624G23Rik,2.645367,1.7961695,1.6139185,0.931485,0.714043,1.1963485,1.3927135,1.5833115
9130008F23Rik,0.787791,0.496149,0.3808835,0.395286,0.309906,0.2296105,0.2293785,0.2494015
9130019O22Rik,2.9361025,2.962615,3.079647,2.7176755,3.23725,2.676156,2.546583,0.551659
9130023H24Rik,6.7403165,8.2236635,7.4063505,5.6720685,4.887346,5.2363615,5.6657695,2.3462165
9130401M01Rik,73.9886435,70.3606325,62.0079595,49.039098,69.405071,56.8639145,58.119423,65.5225295
9130409I23Rik,0,0.041503,0.0242755,0.030569,0,0.046858,0,0.0173225
9330159F19Rik,1.866526,5.783489,10.6062105,13.964825,21.148278,24.5754775,30.238286,13.578783
9330182O14Rik,0,0,0,0,0,0,0.008083,0
9430015G10Rik,52.8340295,49.8415255,40.0998465,23.9476745,16.7789425,21.3123325,24.285465,9.9530875
9430038I01Rik,16.968782,13.3669635,11.3171395,9.1334575,7.1316765,7.1116055,7.016282,8.2417915
9430069I07Rik,0.036485,0,0,0.0936885,0,0,0,0
9530003J23Rik,0,0,0,0.0166745,0.0163645,0.0167055,0,0.097521
9530053A07Rik,0.040609,0.0625045,0.0718425,0.0642885,0.0325605,0.04805,0.054475,0.035106
9530068E07Rik,103.568274,101.0453885,89.9147335,63.105166,71.178569,64.2195525,69.869356,66.7326505
9530077C05Rik,6.062253,7.440122,6.5856015,4.674244,7.010947,6.7967875,7.6018055,9.1963365
9830107B12Rik,0,0,0.005553,0,0,0,0,0.0052395
9930012K11Rik,6.171634,6.4931335,3.693608,2.5789785,3.3586615,3.135084,4.632014,2.577295
9930021J03Rik,2.668198,4.712235,4.780892,3.982181,5.5430595,4.5736275,4.4201675,2.8262545
9930022D16Rik,0,0,0.0039285,0,0,0,0,0
9930104L06Rik,12.068567,4.0394835,10.549694,8.4533945,3.651401,12.2241425,11.267496,4.317993
9930111J21Rik1,0.2935085,0.0718215,0.07376,0.0593845,0.0653875,0.295892,0.475361,0.0588285
9930111J21Rik2,0.069764,0.0353785,0.0765465,0.1292865,0.2380355,0.091319,0.1556975,0.078252
a,1.677224,0.900301,1.586658,0.4820235,2.137567,0.5716485,0.903893,2.685301
A030003K21Rik,0,0,0,0,0,0,0,0.0501295
A030005L19Rik,0.074337,0.1845305,0.0635845,0.069159,0.202872,0.0567335,0.1365215,0.060871
A030014E15Rik,0,0,0.037671,0,0,0,0,0
A130010J15Rik,11.191734,8.562615,9.6466615,7.2187015,8.2542425,8.3051755,8.9671085,5.546214
A1bg,0.0070985,0,0,0.007419,0.033537,0,0,0.0069055
A1cf,0,0,0,0.018677,0,0,0,0
A2m,1.3676875,1.9646345,1.2647845,1.074632,2.882229,2.0174255,3.042768,3.6231485
A2ml1,0,0,0.9153655,2.58836,3.4230045,4.8554805,3.9791185,12.734623
A3galt2,0.077101,0.3367035,0.287622,0.488687,0.172215,0.2920165,0.368576,0.050309
A430005L14Rik,114.60649,86.2352065,72.4893735,55.528659,52.703156,46.6240875,45.1120175,32.179743
A430033K04Rik,6.2642515,8.3021225,10.5240535,11.621682,9.989404,16.2633905,16.719506,7.7654475
A4galt,0.355486,0.846625,1.080957,1.3312625,1.6352535,0.922054,1.538223,3.2918755
A4gnt,0,0,0,0,0,0,0,0.015808
A530016L24Rik,0,0.0384975,0.015866,0.03832,0.0899835,0.0969625,0.1666345,0.024165
A530032D15Rik,0,0,0.0082735,0.0193705,0.0112645,0.023246,0,0
A530064D06Rik,0,0.0144905,0,0.0060795,0.019623,0.030403,0.051581,0.046896
A630001G21Rik,0.38711,0.6411915,0.4848535,0.337307,0.234751,0.221656,0.268343,0.1338925
A630023A22Rik,0,0,0,0,0,0,0.0698125,0
A630089N07Rik,29.6566395,27.064919,18.757311,15.187078,9.7376595,11.8689655,13.639172,5.6005575
A630095N17Rik,0,0,0,0,0.0524185,0.0314785,0.0422545,0.1397135
A730046J19Rik,0.017271,0.031889,0.0260645,0.115108,0.2378295,0.176145,0.2004715,0.1454885
A830018L16Rik,0.969735,0.8132815,1.005368,1.4500805,3.92138,4.61446,8.08985,13.331198
A830031A19Rik,0,0.025041,0.049616,0.0584075,0.1971885,0.0866855,0.114553,0.2512215
A930003A15Rik,0.094249,0.0926555,0.0948535,0.109294,0.109678,0.018923,0.0764995,0.2239065
A930007A09Rik,1.492998,1.983641,2.521519,2.1396955,2.471477,3.1526305,3.4217445,1.683806
A930009A15Rik,0.0154915,0.0600165,0.0964755,0.060034,0,0.0519535,0.0882935,0.562782
A930017K11Rik,0.0702695,0,0.050561,0.009795,0.054167,0.033013,0.073282,0.0240055
A930018P22Rik,0.054362,0.050798,0.045542,0.029416,0.026833,0,0,0.0619885
AA467197,0.8291585,0.462654,0.609332,0.3206595,0.235294,0.172279,0.0473725,0.3255845
AA986860,0.380634,0.8175165,0.264159,0.227904,0.3113645,0.3144295,0.339448,0.2188255
Aaas,96.6572835,74.9155155,55.5566275,40.576911,30.4811405,28.227019,29.393562,19.708407
Aacs,35.666695,35.1211735,42.2532025,31.6950515,36.8708405,54.6455355,63.787265,49.247835
Aadac,0,0,0,0.123495,0,0.048482,0.0297715,0
Aadacl2fm1,0,0,0,0,0,0,0.007474,0
Aadat,1.096462,1.2927535,0.5892975,0.2825145,0.369664,0.3718845,0.4343465,0.68549
Aagab,35.0823875,29.013533,32.3759455,25.121884,29.88556,30.0396595,37.166761,27.348256
Aak1,11.0523185,20.7971575,27.9146815,17.98117,20.541026,29.6746445,31.892403,19.8638975
Aamdc,21.90586,23.2753935,24.213686,27.86488,39.429273,34.6729795,31.070373,35.403649
Aamp,147.088239,116.5577905,114.256889,107.825964,132.693445,115.571438,127.772293,113.3915735
Aanat,0.011917,0.039794,0.0822715,0.139554,0.091596,0.0582575,0.1197205,0.398918
Aar2,34.5398265,30.6357855,27.9504825,23.330211,30.147603,25.1232715,27.8892965,22.679798
